well-alpha	hit	right	8	0	128	96	64	64	48	fs_well-alpha_hit_right_00_b1494716a6	fs_well-alpha_hit_right_01_1e90cae4ca	fs_well-alpha_hit_right_02_d58b1a6b75	fs_well-alpha_hit_right_03_f2db7c0b25
well-alpha	idle	back	10	1	128	96	64	64	48	fs_well-alpha_idle_back_00_01171ba46c	fs_well-alpha_idle_back_01_9bcfda0b1a	fs_well-alpha_idle_back_02_a790b7d500	fs_well-alpha_idle_back_03_92229e66fd	fs_well-alpha_idle_back_04_100cd5f29b	fs_well-alpha_idle_back_05_de1a7ce8fb	fs_well-alpha_idle_back_06_1e49c56d2b	fs_well-alpha_idle_back_07_6de6e2f39e
well-alpha	idle	front	10	1	128	96	64	64	48	fs_well-alpha_idle_front_00_d7a2c3448a	fs_well-alpha_idle_front_01_11771c10ae	fs_well-alpha_idle_front_02_5426d697f3	fs_well-alpha_idle_front_03_17de419fa9	fs_well-alpha_idle_front_04_6e4e4b34ff	fs_well-alpha_idle_front_05_ffeb46e5f3	fs_well-alpha_idle_front_06_297264e7b1	fs_well-alpha_idle_front_07_481977ef60
well-alpha	idle	left	10	1	128	96	64	64	48	fs_well-alpha_idle_left_00_f9693a0c2c	fs_well-alpha_idle_left_01_a83619dcaa	fs_well-alpha_idle_left_02_07247fc823	fs_well-alpha_idle_left_03_51d1045541	fs_well-alpha_idle_left_04_318fbb273c	fs_well-alpha_idle_left_05_f57b687f34	fs_well-alpha_idle_left_06_bfc055a3b7	fs_well-alpha_idle_left_07_e70c7621f0
well-alpha	idle	right	10	1	128	96	64	64	48	fs_well-alpha_idle_right_00_e201a1a023	fs_well-alpha_idle_right_01_1165f72e81	fs_well-alpha_idle_right_02_296f22d8fa	fs_well-alpha_idle_right_03_71e0e8209f	fs_well-alpha_idle_right_04_fe03121481	fs_well-alpha_idle_right_05_f994649428	fs_well-alpha_idle_right_06_badc143e7d	fs_well-alpha_idle_right_07_22298e5c0b
well-alpha	walk	back	10	1	128	96	64	64	48	fs_well-alpha_walk_back_00_c577e54a90	fs_well-alpha_walk_back_01_ee030060cb	fs_well-alpha_walk_back_02_8f54933335	fs_well-alpha_walk_back_03_f454a9f467	fs_well-alpha_walk_back_04_e9e7eee8c9	fs_well-alpha_walk_back_05_e39f462384	fs_well-alpha_walk_back_06_f27d8a46b9	fs_well-alpha_walk_back_07_697a0ac171
well-alpha	walk	front	10	1	128	96	64	64	48	fs_well-alpha_walk_front_00_36ea8f81c4	fs_well-alpha_walk_front_01_8b4a1bb762	fs_well-alpha_walk_front_02_f673a2f9e3	fs_well-alpha_walk_front_03_68e9573464	fs_well-alpha_walk_front_04_5fe75ebc98	fs_well-alpha_walk_front_05_651536c2e0	fs_well-alpha_walk_front_06_24e364616b	fs_well-alpha_walk_front_07_f43e573b9a
well-alpha	walk	left	10	1	128	96	64	64	48	fs_well-alpha_walk_left_00_19c9e90bfa	fs_well-alpha_walk_left_01_8ae5fbfb91	fs_well-alpha_walk_left_02_5bc1f2d396	fs_well-alpha_walk_left_03_7ed3279b58	fs_well-alpha_walk_left_04_44dacd1656	fs_well-alpha_walk_left_05_4216ca14ae	fs_well-alpha_walk_left_06_67d107758a	fs_well-alpha_walk_left_07_5be1be7948
well-alpha	walk	right	10	1	128	96	64	64	48	fs_well-alpha_walk_right_00_8915460168	fs_well-alpha_walk_right_01_a7bac274b9	fs_well-alpha_walk_right_02_d145a4d4af	fs_well-alpha_walk_right_03_f4a9f730cc	fs_well-alpha_walk_right_04_fa44af5816	fs_well-alpha_walk_right_05_59222e0622	fs_well-alpha_walk_right_06_3ff8eab7f0	fs_well-alpha_walk_right_07_a82ea9805b
wooden_club	icon	front	1	0	48	96	24	48	48	fs_wooden_club_icon_front_00_1866983440
woodland-shrub	idle	front	1	0	256	256	128	200	48	fs_woodland-shrub_idle_front_00_94029f2da3
worn-earth-patch	idle	front	1	0	256	256	128	200	48	fs_worn-earth-patch_idle_front_00_5a493d44f1
